"","Code","Intervention","Platform","HPP","Urgency","Objective","Original Unit Cost","Original Currency","Year","Country","Base population","Multiplier","Multiplier type","Multiplier2","Multiplier2 type","Multipliers","PIN","Coverage","Target Coverage","ID","exchange","country","year","n","cpi_study","cpi_end","cpi_adjust","global_inflation","exchange_end","gni","gni_selected_country","gni_adjust","tradable_uc","nontradable_uc","adjusted_uc"
"183","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group II-III causes","1.85","USD","2016.0","LIC","275983886","0.5","Seeking healthcare","1.0","NA","Population","1.37991943E8","0.04","0.8",183,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.562836262309085,1.295,1.85783626230909
"184","HC46","Tobacco cessation counseling, and use of nicotine replacement therapy in certain circumstances","Health center",0,"Chronic","Mortality reduction: age 5+; group II-III causes","24700.0","VND","2006.0","Vietnam","32464182","1.0","NA","1.0","NA","None","3.2464182E7","0.04","0.8",184,15994.25,"Vietnam","2006.0",48,64.3518231528433,150.500780526915,2.3387182080212,1.48518345750596,21935.0008333333,2033.898278,794.4947062,0.390626569083511,0.688072864943285,0.720106969236466,1.40817983417975
"185","HC47","Essential palliative care and pain control measures, including oral immediate release morphine and medicines for associated symptoms","Health center",1,"Chronic","Non-health outcomes","64.36","USD","2016.0","LIC","7498607","1.0","NA","1.0","NA","None","7498607.0","0.05","0.8",185,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,19.5806172120069,45.052,64.6326172120069
"186","HC48","Interventions to support caregivers of patients with dementia","Health center",0,"Chronic","Non-health outcomes","13.43","USD","2012.0","LIC","1700448","1.0","NA","1.0","NA","None","1700448.0","0.05","0.8",186,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,4.50919127154386,11.6633389695945,16.1725302411383
"187","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Health center",1,"Chronic","Reduction in disability","153.27","USD","2012.0","LIC","4719014","1.0","NA","1.0","NA","None","4719014.0","0.037","0.8",187,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,51.4611873558843,133.107964547263,184.569151903148
"188","HC5","Counseling of mothers on providing kangaroo care for newborns","Health center",1,"Time-bound (non-urgent)","Mortality reduction; under-5","3.63","USD","2011.0","Nicaragua","33275806.45","0.186","Under 2 kg","0.39","Prop or under 2.5 kg less than 2kg","Population","2413827.0","0.2734","0.8",188,22.4242706163594,"Nicaragua","2011.0",53,108.082387980991,141.700061784993,1.31103748198008,1.17315521153989,28.6209624101587,1977.292608,794.4947062,0.401809374589034,1.27756602536694,1.04875472577002,2.32632075113696
"189","HC50.1","Management of depression and anxiety disorders with psycological and generic antidepressant therapy","Health center",1,"Chronic","Reduction in disability","16.48","USD","2012.0","LIC","25830863","1.0","NA","1.0","NA","None","2.5830863E7","0.037","0.8",189,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,5.53324438980214,14.3121240669335,19.8453684567357
"190","HC50.2","Management of depression and anxiety disorders with psycological and generic antidepressant therapy","Health center",1,"Chronic","Reduction in disability","10.28","USD","2012.0","LIC","29060345","1.0","NA","1.0","NA","None","2.9060345E7","0.023","0.8",190,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,3.45156264121153,8.92770845922795,12.3792711004395
"191","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Health center",1,"Chronic","Mortality reduction: age 5+; group II-III causes","22.86","USD","2012.0","LIC","3184811","1.0","NA","1.0","NA","None","3184811.0","0.3","0.8",191,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,7.67536206012603,19.8528614180886,27.5282234782146
"192","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Health center",1,"Chronic","Reduction in disability","82.57","USD","2012.0","LIC","1720037","1.0","NA","1.0","NA","None","1720037.0","0.023","0.8",192,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,27.7233003195366,71.7082575368144,99.4315578563509
"193","HC53","Screening and brief intervention for alcohol use disorders","Health center",0,"Time-bound (non-urgent)","Reduction in disability","3.61","USD","2012.0","LIC","5441547","1.0","NA","1.0","NA","None","5441547.0","0.01","0.8",193,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,1.21207598587292,3.13511941029308,4.347195396166
"194","HC54","Exercise programs for upper extremity injuries and disorders","Health center",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","None","1.9775899E7","0.05","0.8",194,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"195","HC55","Calcium and vitamin D supplementation for primary prevention of osteoporosis in high-risk individuals","Health center",0,"Chronic","Reduction in disability","7.73","USD","2016.0","LIC","27467331","1.0","NA","1.0","NA","None","2.7467331E7","0.05","0.8",195,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,2.35174286899958,5.411,7.76274286899958
"196","HC56","Targeted screening for congenital hearing loss in high-risk children using otoacoustic emissions testing","Health center",0,"Time-bound (non-urgent)","Reduction in disability","149.988","PPP","2009.0","China","77161","1.0","NA","1.0","NA","None","77161.0","0.05","0.8",196,6.83141605176666,"China","2009.0",51,96.9223960389561,117.220567045682,1.20942704510284,1.24792334183865,6.6444778294468,8068.2,794.4947062,0.0984723613941152,8.21968058060042,1.88186179766876,10.1015423782692
"197","HC57","Dental extraction","Health center",0,"Time-bound (non-urgent)","Reduction in disability","17.9","USD","2012.0","LIC","1002647871","0.03","Require extraction due to periodontal disease","1.805555556","All extractions over those due to periodontal disease","Population","5.4310093E7","0.01","0.8",197,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,6.01001666125354,15.5453289319241,21.5553455931777
"198","HC58","Drainage of dental abscess","Health center",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group II-III causes","17.9","USD","2012.0","LIC","856663333.3","0.03","ED visits due to abscess","0.01","Require ED visit","Population","256999.0","0.01","0.8",198,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,6.01001666125354,15.5453289319241,21.5553455931777
"199","HC59","Drainage of superficial abscess","Health center",1,"Urgent","Mortality reduction: age 5+; group II-III causes","8.95","USD","2012.0","LIC","76872444","0.6666666667","Drainable","1.0","NA","Population","5.1248296E7","0.01","0.8",199,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,3.00500833062677,7.77266446596207,10.7776727965888
"200","HC6","Management of neonatal sepsis, pneumonia, and meningitis using injectable and oral antibiotics","Health center",1,"Urgent","Mortality reduction; under-5","2.62","USD","2016.0","LIC","346014","1.0","NA","1.0","NA","None","346014.0","0.5105","0.8",200,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,2.6569928058555,0,2.6569928058555
"201","HC60","Management of non-displaced fractures","Health center",0,"Urgent","Reduction in disability","17.9","USD","2012.0","LIC","2088724","0.5","Non-displaced fracture","1.0","NA","Population","1044362.0","0.01","0.8",201,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,6.01001666125354,15.5453289319241,21.5553455931777
"202","HC62","Suturing laceration","Health center",0,"Urgent","Reduction in disability","1.79","USD","2012.0","LIC","66290398.63","0.291","Involving laceration-like mechanism","1.0","NA","Population","1.9290506E7","0.01","0.8",202,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,0.601001666125354,1.55453289319242,2.15553455931777
"203","HC63","Treatment of caries","Health center",0,"Time-bound (non-urgent)","Reduction in disability","17.9","USD","2012.0","LIC","1208965545","0.011","Require surgery","1.0","NA","Population","1.3298621E7","0.01","0.8",203,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,6.01001666125354,15.5453289319241,21.5553455931777
"204","HC64","Basic management of musculoskeletal and neurological injuries and disorders, such as prescription of simple exercises and sling or cast provision","Health center",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","None","1.9775899E7","0.05","0.8",204,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"205","HC65","Review of prosthetics, orthotics, and splints, with referral to hospital if indicated","Health center",0,"Chronic","Reduction in disability","6.58","USD","2016.0","LIC","19775899","1.0","NA","1.0","NA","None","1.9775899E7","0.05","0.8",205,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0,6.58,6.58
"206","HC66","Psychosocial support and counseling services for individuals with serious, complex, or life-limiting health problems and their caregivers","Health center",1,"Time-bound (non-urgent)","Non-health outcomes","64.36","USD","2016.0","LIC","7498607","1.0","NA","1.0","NA","None","7498607.0","0.05","0.8",206,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,19.5806172120069,45.052,64.6326172120069
"207","HC67","Expanded palliative care and pain control measures, including prevention and relief of all physical and psychological symptoms of suffering","Health center",0,"Chronic","Non-health outcomes","64.36","USD","2016.0","LIC","7498607","1.0","NA","1.0","NA","None","7498607.0","0.05","0.8",207,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,19.5806172120069,45.052,64.6326172120069
"208","HC7","Pharmacological termination of pregnancy","Health center",1,"Time-bound (non-urgent)","Non-health outcomes","4.74","USD","2016.0","LIC","15870513","1.0","Fertility, LI","1.0","NA","Fertility","1.5870513E7","0.07","0.8",208,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,4.80692591593705,0,4.80692591593705
"209","HC8","PMTCT of HIV (Option B+) and syphilis","Health center",1,"Chronic","Mortality reduction; under-5","278.0","USD","2008.0","Zambia","1146798","1.0","NA","1.0","NA","None","1146798.0","0.6","0.8",209,3.74566069008764,"Zambia","2008.0",50,81.2771246612011,169.781989060935,2.08892710917938,1.35931234443884,10.313053230894,1862.341735,794.4947062,0.42661058991947,113.366649526199,62.98526017779,176.351909703989
"210","HC9","Screening and management of hypertensive disorders in pregnancy","Health center",0,"Chronic","Mortality reduction: age 5+; group II-III causes","1.36","USD","2016.0","LIC","4965226","1.0","NA","1.0","NA","None","4965226.0","0.39","0.8",210,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,1.37920237250515,0,1.37920237250515
"211","P1","Mass media messages concerning sexual and reproductive health and mental health for adolescents","Population based",0,"Time-bound (non-urgent)","Reduction in disability","1.45","USD","2016.0","LIC","200985058","1.0","NA","1.0","NA","None","2.00985058E8","0.33","0.8",211,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.441141935323337,1.015,1.45614193532334
"212","P10","Develop and implement a plan to ensure surge capacity in hospital beds, stockpiles of disinfectants, equipment for supportive care, and personal protective equipment","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",212,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"213","P11","Develop plans and legal standards for curtailing interactions between infected persons and uninfected population and implement and evaluate infection control measures in health facilities","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",213,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"214","P12","Ensure influenza vaccine security at national and subnational level","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",214,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"215","P13.1","Mass media messages concerning awareness on handwashing and health effects of household air pollution","Population based",0,"Time-bound (non-urgent)","Mortality reduction; under-5","0.37","USD","2006.0","India","179301488","1.0","NA","1.0","NA","None","1.79301488E8","0.46","0.8",215,45.3070083333333,"India","2006.0",48,69.8720985315016,155.94504973946,2.23186440677966,1.48518345750596,67.1953128073894,1679.056423,794.4947062,0.47317927814508,0.164855363783161,0.184424958296841,0.349280322080002
"216","P13.2","Mass media messages concerning awareness on handwashing and health effects of household air pollution","Population based",0,"Time-bound (non-urgent)","Mortality reduction; under-5","0.07","PPP","2010.0","Tunisia","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",216,1.4314,"Tunisia","2010.0",52,100,128.795583680247,1.28795583680247,1.21232662515201,2.14803333333333,4103.724215,794.4947062,0.193603337986493,0.017785985139159,0.00568812165082313,0.0234741067899821
"217","P2","Mass media messages concerning healthy eating or physical activity","Population based",1,"Time-bound (non-urgent)","Mortality reduction: age 5+; group II-III causes","0.07","PPP","2010.0","Tunisia","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.04","0.8",217,1.4314,"Tunisia","2010.0",52,100,128.795583680247,1.28795583680247,1.21232662515201,2.14803333333333,4103.724215,794.4947062,0.193603337986493,0.017785985139159,0.00568812165082313,0.0234741067899821
"218","P3","Mass media messages concerning use of tobacco and alcohol","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group II-III causes","0.07","PPP","2010.0","Tunisia","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.04","0.8",218,1.4314,"Tunisia","2010.0",52,100,128.795583680247,1.28795583680247,1.21232662515201,2.14803333333333,4103.724215,794.4947062,0.193603337986493,0.017785985139159,0.00568812165082313,0.0234741067899821
"219","P4","Mass media encouraging use of condoms, voluntary medical male circumcision, and STI testing","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","17.54","BDT","2011.0","Bangladesh","441550732","0.5","Health seeking","1.0","NA","Population","2.20775366E8","0.4","0.8",219,74.1524,"Bangladesh","2011.0",53,111.39516515524,152.529140322278,1.36926176382713,1.17315521153989,78.4680916666667,1287.265014,794.4947062,0.617195913474892,0.0832493988478177,0.132234281854558,0.215483680702376
"220","P5","Systematic identification of individuals with TB symptoms among high-risk groups and linkage to care (Ågactive case findingÅh)","Population based",1,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","448.4654321","USD","2012.0","Cambodia","723002","1.0","NA","1.0","NA","None","723002.0","0.56","0.8",220,4033,"Cambodia","2012.0",54,108.571983800918,121.071456725754,1.11512613555773,1.1191837358014,4058.69457885305,1092.281395,794.4947062,0.727371819969523,150.574565302641,253.016783136246,403.591348438886
"221","P6.1","Sustained vector management for Chagas disease, visceral leishmaniasis, dengue, and other nationally important causes of nonmalarial fever","Population based",1,"Time-bound (non-urgent)","Mortality reduction; under-5","0.9","USD","2004.0","Argentina","0","1.0","NA","1.0","NA","None","0.0","0.4","0.8",221,2.92330081890332,"Argentina","2004.0",46,58.3265,134.668,2.30886475272818,1.59811358115263,14.7581750873396,12600,794.4947062,0.0630551354126984,0.431490666911211,0.0181677169819962,0.449658383893207
"222","P6.2","Sustained vector management for Chagas disease, visceral leishmaniasis, dengue, and other nationally important causes of nonmalarial fever","Population based",1,"Time-bound (non-urgent)","Mortality reduction; under-5","0.9","USD","2004.0","Argentina","24129903","1.0","NA","1.0","NA","None","2.4129903E7","0.4","0.8",222,2.92330081890332,"Argentina","2004.0",46,58.3265,134.668,2.30886475272818,1.59811358115263,14.7581750873396,12600,794.4947062,0.0630551354126984,0.431490666911211,0.0181677169819962,0.449658383893207
"223","P6.3","Sustained vector management for Chagas disease, visceral leishmaniasis, dengue, and other nationally important causes of nonmalarial fever","Population based",1,"Time-bound (non-urgent)","Mortality reduction; under-5","0.9","USD","2004.0","Argentina","0","1.0","NA","1.0","NA","None","0.0","0.4","0.8",223,2.92330081890332,"Argentina","2004.0",46,58.3265,134.668,2.30886475272818,1.59811358115263,14.7581750873396,12600,794.4947062,0.0630551354126984,0.431490666911211,0.0181677169819962,0.449658383893207
"224","P7","Conduct a comprehensive assessment of International Health Regulations (IHR) competencies using the Joint External Evaluation tool and develop, cost, finance and implement an action plan to address gaps in preparedness and response","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",224,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"225","P8","Conduct simulation exercises and health worker training for outbreak events including outbreak investigation, contact tracing and emergency response","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",225,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"226","P9","Decentralize stocks of anti viral medications in order to reach at-risk groups and disadvantaged populations","Population based",0,"Time-bound (non-urgent)","Mortality reduction: age 5+; group I causes","0.09","USD","2016.0","LIC","896507438","1.0","NA","1.0","NA","None","8.96507438E8","0.05","0.8",226,593.0081704,"LIC","2016.0",58,161.750026041123,161.750026041123,1,1.0141193915479,593.0081704,794.4947062,794.4947062,1,0.0273812235717933,0.063,0.0903812235717933
"227","RH11","Urgent, definitive surgical management of orthopedic injuries (for example, by open reduction and internal fixation)","Referral and speacialty hospitals",1,"Urgent","Reduction in disability","179.0","USD","2012.0","LIC","10443600","0.1","Orthopedic","0.1","Eligible","Population","104436.0","0.01","0.8",227,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,60.1001666125354,155.453289319242,215.553455931777
"228","RH12","Repair of cleft lip and cleft palate","Referral and speacialty hospitals",1,"Time-bound (non-urgent)","Reduction in disability","89.5","USD","2012.0","LIC","16536.66667","0.9","Require surgery","1.0","NA","Population","14883.0","0.01","0.8",228,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,30.0500833062677,77.7266446596208,107.776727965888
"229","RH13","Repair of club foot","Referral and speacialty hospitals",0,"Time-bound (non-urgent)","Reduction in disability","179.0","USD","2012.0","LIC","45120","1.0","NA","1.0","NA","None","45120.0","0.01","0.8",229,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,60.1001666125354,155.453289319242,215.553455931777
"230","RH14","Cataract extraction and insertion of intraocular lens","Referral and speacialty hospitals",1,"Time-bound (non-urgent)","Reduction in disability","89.5","USD","2012.0","LIC","7128005.464","0.183","Rate of surgery","1.0","NA","Population","1304425.0","0.01","0.8",230,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,30.0500833062677,77.7266446596208,107.776727965888
"231","RH142","Elective surgical repair of common orthopedic injuries (for example, meniscal and ligamentous tears) in individuals with severe functional limitation","Referral and speacialty hospitals",1,"Time-bound (non-urgent)","Reduction in disability","168.08","USD","2010.0","Nicaragua","30170410","0.2","Eligible for surgery","1.0","NA","Population","6034082.0","0.01","0.8",231,21.3564486834358,"Nicaragua","2010.0",52,100,141.700061784993,1.41700061784993,1.21232662515201,28.6209624101587,1977.292608,794.4947062,0.401809374589034,61.1303577466648,49.9860693355317,111.116427082197
"232","RH15","Repair of anorectal malformations and Hirschsprung's Disease","Referral and speacialty hospitals",0,"Time-bound (non-urgent)","Mortality reduction; under-5","89.5","USD","2012.0","LIC","24671.20181","0.245","other congential malformations","0.9","Require surgery","Population","5440.0","0.01","0.8",232,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,30.0500833062677,77.7266446596208,107.776727965888
"233","RH16","Repair of obstetric fistula","Referral and speacialty hospitals",1,"Time-bound (non-urgent)","Non-health outcomes","89.5","USD","2012.0","LIC","67442","1.0","NA","1.0","NA","None","67442.0","0.01","0.8",233,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,30.0500833062677,77.7266446596208,107.776727965888
"234","RH17","Insertion of shunt for hydrocephalus","Referral and speacialty hospitals",0,"Time-bound (non-urgent)","Mortality reduction; under-5","179.0","USD","2012.0","LIC","28199953.67","0.002454401195","Require surgery","1.0","NA","Population","69214.0","0.01","0.8",234,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,60.1001666125354,155.453289319242,215.553455931777
"235","RH18","Surgery for trachomatous trichiasis","Referral and speacialty hospitals",1,"Time-bound (non-urgent)","Reduction in disability","89.5","USD","2012.0","LIC","141019800","0.01","Require surgery","1.0","NA","Population","1410198.0","0.01","0.8",235,510.5271359,"LIC","2012.0",54,130.37535810086,161.750026041123,1.24064875753585,1.1191837358014,593.0081704,794.4947062,794.4947062,1,30.0500833062677,77.7266446596208,107.776727965888
"236","RH2","Specialized TB services, including management of MDR- and XDR-TB treatment failure and surgery for TB","Referral and speacialty hospitals",0,"Urgent","Mortality reduction: age 5+; group I causes","5549.36","USD","2011.0","South Africa","26550","0.02","Require surgery","1.0","NA","Population","531.0","0.56","0.8",236,7.26113213232735,"South Africa","2011.0",53,105.017157732813,138.859306590936,1.32225352112676,1.17315521153989,14.7096108855267,6448.973567,794.4947062,0.123197079030608,1953.07818141331,312.362750197701,2265.44093161101
"237","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Referral and speacialty hospitals",0,"Urgent","Mortality reduction: age 5+; group II-III causes","272.5892857","Pounds","2003.0","United Kingdom","15563600","0.1","Require advanced therapy","1.0","NA","Population","1556360.0","0.05","0.8",237,0.6124725,"United Kingdom","2003.0",45,85.1303865359719,112.076937303495,1.31653269606778,1.64668398742473,0.740634463697084,44726.52721,794.4947062,0.0177633891061939,219.863787470818,6.02504622092099,225.888833691739
"238","RH5","Retinopathy screening via telemedicine, followed by treatment using laser photocoagulation","Referral and speacialty hospitals",0,"Time-bound (non-urgent)","Reduction in disability","22.0","USD","2010.0","South Africa","14873965","1.0","NA","1.0","NA","None","1.4873965E7","0.04","0.8",238,7.32122196115288,"South Africa","2010.0",52,100,138.859306590936,1.38859306590936,1.21232662515201,14.7096108855267,6448.973567,794.4947062,0.123197079030608,8.00135572600325,1.31122890194729,9.31258462795054
"239","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases that are detected by clinical examination at health centers and first-level hospitals","Referral and speacialty hospitals",1,"Chronic","Mortality reduction: age 5+; group II-III causes","202.0","USD","2008.0","Vietnam","1480321.229","0.358","Early stage","1.0","NA","Population","529955.0","0.05","0.8",239,16302.25,"Vietnam","2008.0",50,85.806486764141,150.500780526915,1.75395574626661,1.35931234443884,21935.0008333333,2033.898278,794.4947062,0.390626569083511,82.3743280729937,72.0011965592816,154.375524632275
"240","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases that are detected by clinical examination at health centers and first-level hospitals","Referral and speacialty hospitals",1,"Chronic","Mortality reduction: age 5+; group II-III causes","7539.73","RM","2013.0","Malaysia","87234","1.0","NA","1.0","NA","None","87234.0","0.05","0.8",240,3.15090855009725,"Malaysia","2013.0",55,107.098816863856,115.147475420763,1.0751517037498,1.07866364403366,4.14830066287879,10903.27251,794.4947062,0.072867545543902,774.332149682245,99.6752874064343,874.007437088679
"241","RH9.1","Treatment of early-stage childhood cancers (such as Burkitt and Hodgkin lymphoma, acute lymphoblastic leukemia, retinoblastoma, and Wilms tumor) with curative intent in pediatric cancer units or hospitals","Referral and speacialty hospitals",1,"Chronic","Mortality reduction; under-5","50.0","USD","2008.0","South Africa","77052.5","0.5882352941","Burkitt Proportion","1.0","NA","Population","45325.0","0.05","0.8",241,8.26122333333333,"South Africa","2008.0",50,89.5870311205774,138.859306590936,1.5499933958526,1.35931234443884,14.7096108855267,6448.973567,794.4947062,0.123197079030608,20.3896851665826,3.75354374466703,24.1432289112496
"242","RH9.2","Treatment of early-stage childhood cancers (such as Burkitt and Hodgkin lymphoma, acute lymphoblastic leukemia, retinoblastoma, and Wilms tumor) with curative intent in pediatric cancer units or hospitals","Referral and speacialty hospitals",1,"Chronic","Mortality reduction; under-5","311028.0","BDT","2014.0","Bangladesh","69104","1.0","NA","1.0","NA","None","69104.0","0.05","0.8",242,77.6414083333333,"Bangladesh","2014.0",56,136.126776861358,152.529140322278,1.12049329190851,1.05138798142095,78.4680916666667,1287.265014,794.4947062,0.617195913474892,1263.54393140883,1918.831060031,3182.37499143983
